
4,1,1,69,1,2,4,3,1.62508416175842,78
4,1,1,70,1,1,4,1,2.05385589599609,58
4,1,1,71,1,2,2,2,2.22377300262451,46
4,1,1,72,1,2,4,1,1.64942502975464,34
4,1,1,73,1,2,4,1,1.31491804122925,55
4,1,1,74,1,2,4,3,1.23504400253296,53
4,1,1,75,1,1,3,1,2.25839400291443,58
4,1,1,76,1,1,1,1,2.95757389068604,34
4,1,1,77,1,1,2,2,2.52306199073792,35
4,1,1,78,1,2,3,1,1.19654989242554,63
4,1,1,79,1,2,3,1,2.40129280090332,75
4,1,1,80,1,2,1,2,2.84650111198425,37
4,1,1,81,1,2,4,1,1.62337207794189,62
4,1,1,82,1,2,3,1,3.02300190925598,60
4,1,1,83,1,1,1,2,1.57376313209534,41
4,1,1,84,1,1,3,1,4.79694008827209,64
4,1,1,85,1,2,4,1,0.880068063735962,41
4,1,1,86,1,2,1,2,1.34185814857483,41
4,1,1,87,1,2,1,1,1.53456592559814,39
4,1,1,88,1,2,4,1,1.11977505683899,46
4,1,1,89,1,1,3,1,2.42012596130371,56
4,1,1,90,1,1,4,1,3.64197301864624,72
4,1,1,91,1,1,4,1,3.89548802375793,28
4,1,1,92,1,2,2,2,2.21504807472229,29
4,1,1,93,1,1,4,1,1.40451192855835,43
4,1,1,94,1,2,4,1,1.17665600776672,45
4,1,1,95,1,1,3,1,1.71780800819397,60
4,1,1,96,1,1,4,1,1.39679598808289,59
4,1,1,97,1,2,4,3,1.11452198028564,59
4,1,1,98,1,1,4,3,1.2630341053009,59
4,1,1,99,1,2,3,1,1.72074890136719,58
4,1,1,100,1,1,4,1,1.40870499610901,57
4,1,1,101,1,1,4,1,1.64067697525024,60
4,1,1,102,1,2,1,2,2.31461787223816,32
4,1,1,103,1,1,3,1,1.61057901382446,72
4,1,1,104,1,2,4,1,1.16642117500305,72
4,1,1,105,1,2,4,3,1.80249714851379,73
4,1,1,106,1,2,4,3,0.849169015884399,65
4,1,1,107,1,1,1,2,3.08984518051147,42
4,1,1,108,1,2,4,1,3.11108303070068,30
4,1,1,109,1,1,1,1,1.47733902931213,46
4,1,1,110,1,2,4,1,1.14313817024231,80
4,1,1,111,1,1,4,3,1.21100115776062,86
4,1,1,112,1,1,4,3,0.960973978042603,50
4,1,1,113,1,2,3,1,1.23234891891479,63
4,1,1,114,1,1,4,3,1.43516111373901,59
4,1,1,115,1,2,4,1,1.61903500556946,62
4,1,1,116,1,1,1,2,1.51151609420776,40
4,1,1,117,1,0,0,3,0,0
4,1,1,118,1,1,4,1,1.41824412345886,56
4,1,1,119,1,2,4,1,1.31929206848145,60
4,1,1,120,1,1,2,1,1.7842960357666,47
4,1,2,1,1,2,3,3,3.46126079559326,52
4,1,2,2,1,2,1,1,1.84149193763733,37
4,1,2,3,1,1,4,1,1.25863814353943,58
4,1,2,4,1,1,3,1,1.68126392364502,56
4,1,2,5,1,1,4,3,2.6625759601593,33
4,1,2,6,1,1,3,3,1.72330117225647,55
4,1,2,7,1,2,2,1,1.5812041759491,48
4,1,2,8,1,1,3,1,1.58424401283264,66
4,1,2,9,1,1,3,1,1.16542792320251,62
4,1,2,10,1,2,2,2,1.54790019989014,26
4,1,2,11,1,2,3,3,1.78874611854553,50
4,1,2,12,1,1,1,2,1.31425380706787,33
4,1,2,13,1,1,4,1,1.40695095062256,69
4,1,2,14,1,2,3,1,2.44085693359375,70
4,1,2,15,1,2,3,1,1.53080892562866,59
4,1,2,16,1,1,3,1,3.32731294631958,58
4,1,2,17,1,2,4,1,1.38396906852722,70
4,1,2,18,1,2,4,1,2.07653498649597,57
4,1,2,19,1,1,3,1,1.4169499874115,62
4,1,2,20,1,2,4,1,1.67711591720581,54
4,1,2,21,1,2,3,1,1.18429398536682,58
4,1,2,22,1,2,1,2,1.62543892860413,45
4,1,2,23,1,1,1,2,2.00349593162537,31
4,1,2,24,1,2,3,1,1.14036107063293,53
4,1,2,25,1,2,4,1,2.01340317726135,64
4,1,2,26,1,1,4,1,1.81032586097717,45
4,1,2,27,1,2,3,1,1.77611899375916,67
4,1,2,28,1,1,3,1,1.45902299880981,53
4,1,2,29,1,2,1,2,2.14086103439331,36
4,1,2,30,1,1,4,1,1.15679097175598,73
4,1,2,31,1,2,4,1,1.64350485801697,85
4,1,2,32,1,1,4,3,2.7591381072998,80
4,1,2,33,1,2,4,3,1.12348198890686,75
4,1,2,34,1,2,3,1,1.1676812171936,71
4,1,2,35,1,2,4,1,1.09651303291321,62
4,1,2,36,1,2,4,3,1.27868700027466,41
4,1,2,37,1,1,4,1,0.937461137771606,45
4,1,2,38,1,1,4,1,1.21930909156799,85
4,1,2,39,1,2,2,2,1.37734293937683,39
4,1,2,40,1,2,3,1,1.20426297187805,62
4,1,2,41,1,1,4,1,1.18831610679626,94
4,1,2,42,1,2,2,2,1.2903790473938,46
4,1,2,43,1,2,2,2,2.21377897262573,78
4,1,2,44,1,2,3,1,1.39936184883118,61
4,1,2,45,1,1,3,1,1.12015700340271,61
4,1,2,46,1,2,4,1,1.28875303268433,61
4,1,2,47,1,1,2,2,2.55637693405151,4
4,1,2,48,1,2,1,2,1.26379704475403,49
4,1,2,49,1,1,3,1,1.30250906944275,62
4,1,2,50,1,1,3,1,1.3962230682373,49
4,1,2,51,1,2,3,1,1.76746606826782,41
4,1,2,52,1,2,2,2,1.53199505805969,30
4,1,2,53,1,2,4,1,1.22960305213928,49
4,1,2,54,1,1,4,1,1.25977301597595,43
4,1,2,55,1,2,2,2,1.1611750125885,42
4,1,2,56,1,1,3,3,2.73481583595276,56
4,1,2,57,1,1,2,2,1.31694078445435,29
4,1,2,58,1,2,4,3,1.66780996322632,59
4,1,2,59,1,1,4,1,1.24820804595947,34
4,1,2,60,1,2,2,2,0.824558973312378,24
4,1,2,61,1,1,1,1,1.27854514122009,41
4,1,2,62,1,2,3,1,1.22218108177185,59
4,1,2,63,1,1,4,1,2.00841093063354,57
4,1,2,64,1,2,4,1,1.41419816017151,36
4,1,2,65,1,2,3,3,1.18047308921814,58
4,1,2,66,1,1,4,1,1.18748593330383,76
4,1,2,67,1,1,2,2,1.29312801361084,73
4,1,2,68,1,1,4,1,1.14043188095093,45
4,1,2,69,1,2,4,1,1.08387207984924,65
4,1,2,70,1,2,4,1,1.22477102279663,60
4,1,2,71,1,2,3,1,2.06432604789734,60
4,1,2,72,1,2,4,1,1.78911089897156,50
4,1,2,73,1,2,4,3,2.25744891166687,24
4,1,2,74,1,2,3,1,3.08070588111877,61
4,1,2,75,1,2,3,1,1.47559309005737,55
4,1,2,76,1,2,4,1,3.07087016105652,57
4,1,2,77,1,1,3,1,1.37899804115295,56
4,1,2,78,1,2,3,3,1.60148501396179,58
4,1,2,79,1,1,3,1,1.66400384902954,63
4,1,2,80,1,1,3,1,1.28659701347351,62
4,1,2,81,1,2,3,1,1.12395405769348,58
4,1,2,82,1,1,4,1,1.21672916412354,56
4,1,2,83,1,1,3,1,1.28455018997192,69
4,1,2,84,1,2,4,3,1.31075811386108,81
4,1,2,85,1,1,3,1,1.6357250213623,60
4,1,2,86,1,1,4,1,1.17695498466492,60
4,1,2,87,1,1,2,2,2.58448600769043,39
4,1,2,88,1,2,4,1,1.5836489200592,61
4,1,2,89,1,1,4,1,1.23950409889221,51
4,1,2,90,1,2,4,1,1.9664101600647,52
4,1,2,91,1,1,4,3,1.27017307281494,69
4,1,2,92,1,1,3,1,2.36260390281677,60
4,1,2,93,1,1,2,2,1.98840498924255,32
4,1,2,94,1,2,3,1,1.29470682144165,64
4,1,2,95,1,1,2,2,2.82710409164429,36
4,1,2,96,1,2,4,3,1.15480303764343,72
4,1,2,97,1,2,3,1,1.77957201004028,63
4,1,2,98,1,1,3,1,1.71732997894287,54
4,1,2,99,1,2,3,3,1.24124789237976,62
4,1,2,100,1,2,4,1,1.23780798912048,77
4,1,2,101,1,2,4,3,1.65766000747681,38
4,1,2,102,1,2,4,1,0.982253074645996,57
4,1,2,103,1,1,3,3,1.26031517982483,59
4,1,2,104,1,2,2,2,1.1917929649353,32
4,1,2,105,1,1,3,1,1.60131907463074,45
4,1,2,106,1,1,4,1,1.26378083229065,71
4,1,2,107,1,1,4,3,1.05979990959167,61
4,1,2,108,1,2,3,1,1.39082407951355,61
4,1,2,109,1,2,4,1,1.13486909866333,64
4,1,2,110,1,2,3,1,1.39854311943054,64
4,1,2,111,1,1,4,3,1.34951996803284,45
4,1,2,112,1,1,4,1,1.41742205619812,56
4,1,2,113,1,1,2,2,1.75506114959717,26
4,1,2,114,1,1,3,1,1.31209182739258,62
4,1,2,115,1,2,3,1,1.30633187294006,57
4,1,2,116,1,1,3,1,1.68052792549133,64
4,1,2,117,1,1,4,1,1.8590259552002,48
4,1,2,118,1,2,4,1,1.095055103302,59
4,1,2,119,1,1,4,1,1.10374808311462,75
4,1,2,120,1,2,4,1,1.05652403831482,72
4,1,3,1,2,2,4,1,1.65707302093506,300
4,1,3,2,2,1,2,1,1.75690698623657,0
4,1,3,3,2,1,4,1,1.32090497016907,300
4,1,3,4,2,2,4,1,2.52563190460205,0
4,1,3,5,2,2,3,1,1.56828093528748,75
4,1,3,6,2,1,4,3,1.1477198600769,0
4,1,3,7,2,2,3,1,2.28250408172607,75
4,1,3,8,2,2,3,1,1.99840116500854,75
4,1,3,9,2,1,3,1,1.41543388366699,75
4,1,3,10,2,1,4,1,1.18234896659851,0
4,1,3,11,2,1,3,3,1.37796211242676,75
4,1,3,12,2,1,1,2,1.27768301963806,50
4,1,3,13,2,2,1,1,1.53170919418335,50
4,1,3,14,2,1,1,1,1.10425710678101,0
4,1,3,15,2,2,3,1,1.06425595283508,75
4,1,3,16,2,2,4,1,1.36646795272827,0
4,1,3,17,2,1,3,1,2.54396796226501,75
4,1,3,18,2,1,1,2,1.24766397476196,50
4,1,3,19,2,2,1,2,1.04514193534851,0
4,1,3,20,2,2,3,3,1.61043190956116,0
4,1,3,21,2,2,1,1,2.266361951828,50
4,1,3,22,2,2,3,3,2.37830805778503,75
4,1,3,23,2,1,4,1,1.46536612510681,0
4,1,3,24,2,2,1,2,1.85322380065918,50
4,1,3,25,2,1,3,3,1.20305514335632,75
4,1,3,26,2,2,2,2,2.23541808128357,0
4,1,3,27,2,1,3,1,1.75194883346558,75
4,1,3,28,2,2,3,1,1.1801278591156,75
4,1,3,29,2,2,1,2,2.01309895515442,50
4,1,3,30,2,1,3,3,1.20327115058899,75
4,1,3,31,2,1,1,2,2.02954983711243,50
4,1,3,32,2,2,3,1,0.98099684715271,75
4,1,3,33,2,1,3,1,1.37775683403015,75
4,1,3,34,2,1,3,3,1.37286400794983,75
4,1,3,35,2,1,3,1,1.22033095359802,0
4,1,3,36,2,2,1,1,1.29885816574097,0
4,1,3,37,2,2,3,3,1.47620701789856,75
4,1,3,38,2,2,3,1,1.39084482192993,0
4,1,3,39,2,1,1,1,1.92944407463074,50
4,1,3,40,2,2,1,2,1.13315606117249,50
4,1,3,41,2,1,3,1,0.886276006698608,75
4,1,3,42,2,2,2,1,2.1640830039978,200
4,1,3,43,2,1,3,1,1.13880801200867,0
4,1,3,44,2,1,2,1,1.84731793403625,200
4,1,3,45,2,2,2,1,1.1973888874054,0
4,1,3,46,2,1,2,1,1.01197504997253,0
4,1,3,47,2,2,3,1,0.846658945083618,0
4,1,3,48,2,2,4,1,1.53150010108948,0
4,1,3,49,2,2,2,1,1.3167200088501,0
4,1,3,50,2,2,1,1,1.33350086212158,50
4,1,3,51,2,1,4,1,1.14657998085022,0
4,1,3,52,2,2,1,1,1.01855421066284,50
4,1,3,53,2,1,3,1,3.02866387367249,75
4,1,3,54,2,2,3,1,1.28159308433533,75
4,1,3,55,2,1,3,1,1.25823307037354,75
4,1,3,56,2,1,1,2,1.24323296546936,50
4,1,3,57,2,2,3,3,1.33535289764404,75
4,1,3,58,2,2,2,1,1.58849716186523,200
4,1,3,59,2,2,1,1,1.94686794281006,50
4,1,3,60,2,1,3,1,0.982340097427368,0
4,1,3,61,2,1,1,1,1.27854514122009,41
4,1,3,62,2,2,1,2,0.828979969024658,50
4,1,3,63,2,2,2,1,1.50422120094299,200
4,1,3,64,2,2,1,1,1.93582701683044,50
4,1,3,65,2,2,3,1,1.90895295143127,75
4,1,3,66,2,1,1,1,1.10479497909546,50
4,1,3,67,2,2,3,1,3.2136390209198,75
4,1,3,68,2,2,2,1,1.8579158782959,0
4,1,3,69,2,2,1,2,1.29512906074524,50
4,1,3,70,2,1,3,3,3.0626859664917,75
4,1,3,71,2,1,4,3,1.3016049861908,300
4,1,3,72,2,2,1,2,1.71045899391174,50
4,1,3,73,2,1,4,1,1.58458495140076,0
4,1,3,74,2,1,3,1,1.32604289054871,75
4,1,3,75,2,1,3,3,1.31810402870178,0
4,1,3,76,2,1,4,3,1.59798789024353,300
4,1,3,77,2,1,1,1,1.53754305839539,50
4,1,3,78,2,2,4,1,2.26587104797363,0
4,1,3,79,2,1,4,3,1.62586617469788,0
4,1,3,80,2,1,1,1,1.71232104301453,50
4,1,3,81,2,2,4,1,1.22512006759644,300
4,1,3,82,2,2,3,3,1.714271068573,75
4,1,3,83,2,2,1,2,1.91496610641479,50
4,1,3,84,2,2,2,1,1.69125699996948,200
4,1,3,85,2,1,4,3,1.84710001945496,0
4,1,3,86,2,2,2,1,0.823958873748779,0
4,1,3,87,2,1,2,2,1.63632893562317,0
4,1,3,88,2,2,2,2,1.09384393692017,0
4,1,3,89,2,2,1,1,1.10135507583618,50
4,1,3,90,2,2,2,2,2.23664498329163,0
4,1,3,91,2,1,1,2,1.1942150592804,50
4,1,3,92,2,2,4,1,1.32452297210693,0
4,1,3,93,2,1,2,1,1.77767205238342,0
4,1,3,94,2,1,3,3,1.16499209403992,75
4,1,3,95,2,1,3,3,1.16105604171753,75
4,1,3,96,2,2,1,1,1.11195397377014,50
4,1,3,97,2,2,4,1,1.4036819934845,0
4,1,3,98,2,2,3,1,4.47900700569153,75
4,1,3,99,2,1,2,1,1.9781289100647,0
4,1,3,100,2,1,1,1,0.983973026275635,0
4,1,3,101,2,1,1,1,1.80541110038757,50
4,1,3,102,2,1,1,1,1.26945209503174,50
4,1,3,103,2,2,4,1,1.53244709968567,0
4,1,3,104,2,1,4,1,1.70416212081909,0
4,1,3,105,2,1,1,1,1.20981788635254,50
4,1,3,106,2,1,4,1,1.83169102668762,300
4,1,3,107,2,1,3,3,1.11848115921021,75
4,1,3,108,2,2,3,1,1.42993497848511,75
4,1,3,109,2,2,4,1,1.75228309631348,0
4,1,3,110,2,1,3,3,1.01539087295532,75
4,1,3,111,2,1,1,2,1.40875697135925,50
4,1,3,112,2,1,3,1,0.92748498916626,75
4,1,3,113,2,1,3,1,2.23638010025024,75
4,1,3,114,2,2,3,1,1.16408205032349,75
4,1,3,115,2,1,3,1,1.55414700508118,75
4,1,3,116,2,2,1,1,2.04175710678101,50
4,1,3,117,2,1,1,2,1.15621590614319,50
4,1,3,118,2,2,3,1,1.34363794326782,75
4,1,3,119,2,2,1,2,1.30939698219299,50
4,1,3,120,2,2,1,1,1.61458420753479,50
4,1,4,1,2,1,3,3,1.59927296638489,0
4,1,4,2,2,1,1,1,1.03319096565247,0
4,1,4,3,2,2,3,1,1.53149390220642,75
4,1,4,4,2,2,2,2,1.14561605453491,0
4,1,4,5,2,2,4,1,1.3478410243988,0
4,1,4,6,2,2,2,1,1.72847104072571,0
4,1,4,7,2,2,4,1,0.993704080581665,0
4,1,4,8,2,1,4,1,1.42075991630554,0
4,1,4,9,2,2,3,1,1.17615008354187,75
4,1,4,10,2,1,2,2,1.83267903327942,0
4,1,4,11,2,1,3,3,1.17126393318176,75
4,1,4,12,2,1,4,3,1.06681895256042,0
4,1,4,13,2,1,3,1,1.2042338848114,75
4,1,4,14,2,1,3,1,1.36410903930664,75
4,1,4,15,2,1,3,1,1.11466288566589,75
4,1,4,16,2,2,2,1,1.36646795272827,0
4,1,4,17,2,1,1,1,2.54396796226501,75
4,1,4,18,2,1,4,1,1.53869199752808,0
4,1,4,19,2,2,3,1,1.82895302772522,75
4,1,4,20,2,1,2,1,1.15103793144226,0
4,1,4,21,2,1,4,1,1.61036491394043,0
4,1,4,22,2,1,4,1,1.43118095397949,0
4,1,4,23,2,2,3,1,0.988939046859741,75
4,1,4,24,2,2,2,1,1.89635396003723,0
4,1,4,25,2,1,4,1,1.16363716125488,0
4,1,4,26,2,1,3,3,1.40333294868469,75
4,1,4,27,2,1,3,3,1.29853296279907,75
4,1,4,28,2,2,2,1,1.70274996757507,0
4,1,4,29,2,1,2,1,1.20581912994385,0
4,1,4,30,2,2,3,3,1.11537313461304,75
4,1,4,31,2,1,2,2,1.25623798370361,0
4,1,4,32,2,1,1,2,1.3154399394989,50
4,1,4,33,2,1,3,3,1.33960700035095,75
4,1,4,34,2,1,3,3,1.05665922164917,75
4,1,4,35,2,1,3,3,1.14876508712769,75
4,1,4,36,2,1,4,1,2.1422278881073,0
4,1,4,37,2,1,4,1,1.2226779460907,0
4,1,4,38,2,1,4,1,1.54289507865906,0
4,1,4,39,2,1,3,1,1.31419110298157,75
4,1,4,40,2,2,1,2,1.16133594512939,50
4,1,4,41,2,2,2,1,1.71079397201538,0
4,1,4,42,2,1,2,1,1.09784293174744,0
4,1,4,43,2,1,3,1,0.902878046035767,75
4,1,4,44,2,2,3,1,1.29588913917542,75
4,1,4,45,2,1,1,1,1.09364199638367,50
4,1,4,46,2,2,1,1,1.06064987182617,50
4,1,4,47,2,2,4,1,1.12321996688843,0
4,1,4,48,2,1,1,1,1.40251302719116,0
4,1,4,49,2,1,2,1,1.1237940788269,0
4,1,4,50,2,1,1,1,1.85167217254639,50
4,1,4,51,2,1,1,2,1.17696905136108,50
4,1,4,52,2,1,3,1,2.1384859085083,75
4,1,4,53,2,1,1,1,3.25263810157776,50
4,1,4,54,2,1,3,3,1.64068698883057,75
4,1,4,55,2,2,3,1,1.13926100730896,75
4,1,4,56,2,1,1,2,1.25938701629639,50
4,1,4,57,2,2,1,2,0.900882005691528,50
4,1,4,58,2,2,3,1,1.10828590393066,75
4,1,4,59,2,2,3,3,1.94686794281006,50
4,1,4,60,2,2,3,1,1.10392308235168,75
4,1,4,61,2,2,2,1,1.47112083435059,0
4,1,4,62,2,2,1,1,1.24245882034302,50
4,1,4,63,2,1,3,1,1.79882097244263,0
4,1,4,64,2,2,1,1,1.7445821762085,50
4,1,4,65,2,2,3,3,1.04246997833252,75
4,1,4,66,2,2,3,3,1.1085479259491,0
4,1,4,67,2,1,2,1,1.15110802650452,0
4,1,4,68,2,2,4,1,1.51877498626709,300
4,1,4,69,2,2,3,1,1.1262640953064,75
4,1,4,70,2,1,3,3,1.05793499946594,75
4,1,4,71,2,1,2,2,1.3016049861908,300
4,1,4,72,2,1,1,1,1.24537491798401,50
4,1,4,73,2,2,1,1,1.10505080223083,50
4,1,4,74,2,1,3,1,1.09006690979004,75
4,1,4,75,2,2,1,2,1.14466881752014,50
4,1,4,76,2,1,1,2,1.13490915298462,50
4,1,4,77,2,2,1,2,1.11546182632446,50
4,1,4,78,2,1,2,1,1.081209897995,0
4,1,4,79,2,1,1,1,1.12295317649841,50
4,1,4,80,2,2,1,1,1.09215998649597,50
4,1,4,81,2,1,3,3,1.13357090950012,75
4,1,4,82,2,1,3,1,1.0822811126709,75
4,1,4,83,2,2,1,2,1.03750491142273,50
4,1,4,84,2,1,1,1,1.10917091369629,50
4,1,4,85,2,1,2,1,1.28168797492981,0
4,1,4,86,2,2,3,3,1.05899715423584,75
4,1,4,87,2,1,4,1,1.26363492012024,300
4,1,4,88,2,2,3,3,1.07662796974182,0
4,1,4,89,2,1,3,1,1.34165811538696,75
4,1,4,90,2,2,1,2,1.08482098579407,50
4,1,4,91,2,1,1,2,1.14423990249634,50
4,1,4,92,2,2,3,1,1.17629790306091,0
4,1,4,93,2,2,1,1,1.55633592605591,50
4,1,4,94,2,2,4,1,1.48025584220886,0
4,1,4,95,2,2,3,1,1.07680583000183,75
4,1,4,96,2,1,1,1,1.08066082000732,50
4,1,4,97,2,1,1,2,1.19646000862122,50
4,1,4,98,2,2,1,1,1.09515023231506,0
4,1,4,99,2,2,1,1,1.10527491569519,50
4,1,4,100,2,1,1,2,1.14057993888855,50
4,1,4,101,2,1,4,1,1.14030718803406,0
4,1,4,102,2,2,3,1,0.986526012420654,75
4,1,4,103,2,1,4,1,1.0661358833313,0
4,1,4,104,2,2,3,3,0.907086849212646,75
4,1,4,105,2,1,3,1,1.11458897590637,75
4,1,4,106,2,2,3,1,1.02821207046509,0
4,1,4,107,2,2,3,3,1.38344192504883,75
4,1,4,108,2,2,2,1,1.07149314880371,200
4,1,4,109,2,1,4,1,1.22996711730957,0
4,1,4,110,2,2,3,1,1.01991486549377,75
4,1,4,111,2,1,1,1,1.06867218017578,50
4,1,4,112,2,2,1,2,0.954333066940308,50
4,1,4,113,2,1,1,1,1.1865611076355,0
4,1,4,114,2,1,3,1,1.01781606674194,75
4,1,4,115,2,1,1,1,1.31487202644348,50
4,1,4,116,2,2,3,3,0.829555988311768,75
4,1,4,117,2,1,3,1,0.890900135040283,75
4,1,4,118,2,1,1,2,1.2233419418335,50
4,1,4,119,2,1,1,2,1.90220713615417,50
4,1,4,120,2,2,4,1,1.28814601898193,0
5,1,1,1,1,2,3,3,0.906792879104614,59
5,1,1,2,1,0,0,1,0,0
5,1,1,3,1,2,1,1,1.91898202896118,38
5,1,1,4,1,1,2,2,1.52384185791016,58
5,1,1,5,1,2,2,1,1.36218595504761,35
5,1,1,6,1,2,1,1,1.28784608840942,42
5,1,1,7,1,0,0,1,0,0
5,1,1,8,1,2,1,2,1.3717839717865,38
5,1,1,9,1,1,1,1,1.28860712051392,38
5,1,1,10,1,1,3,3,2.31085586547852,63
5,1,1,11,1,1,2,1,1.25404405593872,40
5,1,1,12,1,1,2,2,1.17901992797852,42
5,1,1,13,1,2,1,2,1.5110330581665,37
5,1,1,14,1,1,2,2,1.90975713729858,34
5,1,1,15,1,1,3,3,3.22375202178955,70
5,1,1,16,1,0,0,2,0,0
5,1,1,17,1,2,3,1,1.06010890007019,61
5,1,1,18,1,2,1,1,1.85605716705322,49
5,1,1,19,1,2,2,1,1.30316305160522,34
5,1,1,20,1,2,3,1,1.17865109443665,60
5,1,1,21,1,1,1,2,1.48026704788208,47
5,1,1,22,1,1,3,1,1.50357890129089,61
5,1,1,23,1,1,2,1,1.7423300743103,44
5,1,1,24,1,1,1,2,1.06396293640137,48
5,1,1,25,1,1,3,1,1.45376300811768,51
5,1,1,26,1,1,3,3,1.09892916679382,45
5,1,1,27,1,2,2,1,0.826492071151733,49
5,1,1,28,1,1,1,1,0.997102022171021,48
5,1,1,29,1,2,3,3,0.943409204483032,58
5,1,1,30,1,0,0,3,0,0
5,1,1,31,1,2,3,1,1.90191411972046,60
5,1,1,32,1,1,3,1,1.60605502128601,60
5,1,1,33,1,1,1,1,0.99277400970459,31
5,1,1,34,1,1,3,1,0.990541934967041,57
5,1,1,35,1,1,3,1,1.19762206077576,53
5,1,1,36,1,1,3,1,1.44709706306458,47
5,1,1,37,1,2,4,3,1.27867102622986,35
5,1,1,38,1,1,2,2,1.41835689544678,75
5,1,1,39,1,2,3,1,1.30073213577271,61
5,1,1,40,1,0,0,2,0,0
5,1,1,41,1,1,1,1,1.15052008628845,37
5,1,1,42,1,2,4,1,1.20822596549988,60
5,1,1,43,1,1,4,1,1.32043790817261,91
5,1,1,44,1,2,4,3,1.60127091407776,68
5,1,1,45,1,2,4,1,1.17712688446045,55
5,1,1,46,1,1,4,1,1.24731087684631,62
5,1,1,47,1,1,1,1,2.43139910697937,36
5,1,1,48,1,2,3,1,0.938538074493408,61
5,1,1,49,1,0,0,1,0,0
5,1,1,50,1,2,3,1,1.12722206115723,52
5,1,1,51,1,1,4,1,1.10222315788269,83
5,1,1,52,1,2,4,1,1.22819590568542,44
5,1,1,53,1,1,4,1,1.34917902946472,32
5,1,1,54,1,1,3,1,1.29929709434509,60
5,1,1,55,1,2,3,1,1.28265309333801,58
5,1,1,56,1,1,3,1,1.16941499710083,64
5,1,1,57,1,1,4,1,1.20204520225525,61
5,1,1,58,1,2,4,1,0.861960172653198,54
5,1,1,59,1,2,4,3,1.37937688827515,77
5,1,1,60,1,1,3,1,1.14395189285278,58
